university,post_text,date,likes,retweets,user_id,sentiment_label
Lawrence Technological University,Semester calendar released.,2024-02-14,169,121,user_31147,neutral
Lawrence Technological University,Library timing revised.,2024-05-17,392,67,user_80010,neutral
Lawrence Technological University,Industry networking events are valuable.,2024-10-02,492,22,user_28237,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-08-07,325,94,user_18236,positive
Lawrence Technological University,Career fair next month.,2024-04-18,185,118,user_82578,neutral
Lawrence Technological University,Orientation scheduled for Monday.,2024-10-17,252,31,user_66261,neutral
Lawrence Technological University,Professors give strong career guidance.,2024-01-05,477,119,user_94567,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-05-23,606,91,user_33876,positive
Lawrence Technological University,Career fair next month.,2024-06-15,220,61,user_89393,neutral
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-08-25,349,72,user_22442,positive
Lawrence Technological University,Industry networking events are valuable.,2024-09-25,399,130,user_34403,positive
Lawrence Technological University,Small classes make learning personal.,2024-04-23,391,25,user_95205,positive
Lawrence Technological University,Limited campus events this semester.,2024-04-25,200,212,user_19983,negative
Lawrence Technological University,Some classrooms need renovation.,2024-11-28,228,86,user_38313,negative
Lawrence Technological University,Parking space shortage is frustrating.,2024-11-06,229,173,user_29522,negative
Lawrence Technological University,Small classes make learning personal.,2024-04-25,449,143,user_81258,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-09-03,396,118,user_15832,positive
Lawrence Technological University,Capstone projects are very practical.,2024-09-20,375,124,user_33810,positive
Lawrence Technological University,Tuition cost feels high.,2024-10-23,159,164,user_29569,negative
Lawrence Technological University,Library timing revised.,2024-10-30,230,108,user_20166,neutral
Lawrence Technological University,Industry networking events are valuable.,2024-08-20,303,74,user_51911,positive
Lawrence Technological University,Course catalog updated.,2024-03-08,382,50,user_84599,neutral
Lawrence Technological University,Industry networking events are valuable.,2024-08-16,420,130,user_12970,positive
Lawrence Technological University,Small classes make learning personal.,2024-03-14,581,121,user_18774,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-08-18,110,141,user_62934,negative
Lawrence Technological University,Industry networking events are valuable.,2024-02-04,345,149,user_29587,positive
Lawrence Technological University,Library timing revised.,2024-03-08,368,124,user_37504,neutral
Lawrence Technological University,Some classrooms need renovation.,2024-12-09,232,107,user_33034,negative
Lawrence Technological University,Small classes make learning personal.,2024-03-18,234,39,user_68654,positive
Lawrence Technological University,Small classes make learning personal.,2024-09-14,283,124,user_90737,positive
Lawrence Technological University,Capstone projects are very practical.,2024-08-02,218,32,user_19954,positive
Lawrence Technological University,Industry networking events are valuable.,2024-09-11,438,60,user_34034,positive
Lawrence Technological University,Capstone projects are very practical.,2024-06-10,390,59,user_62999,positive
Lawrence Technological University,Limited campus events this semester.,2024-07-10,384,85,user_77893,negative
Lawrence Technological University,Capstone projects are very practical.,2024-10-05,378,116,user_50322,positive
Lawrence Technological University,Industry networking events are valuable.,2024-01-30,451,99,user_49328,positive
Lawrence Technological University,Capstone projects are very practical.,2024-09-04,191,28,user_84715,positive
Lawrence Technological University,Orientation scheduled for Monday.,2024-11-28,135,117,user_78717,neutral
Lawrence Technological University,Parking space shortage is frustrating.,2024-10-23,150,107,user_53707,negative
Lawrence Technological University,Parking space shortage is frustrating.,2024-05-25,190,285,user_39235,negative
Lawrence Technological University,Industry networking events are valuable.,2024-08-12,306,137,user_74908,positive
Lawrence Technological University,Small classes make learning personal.,2024-07-24,424,59,user_98485,positive
Lawrence Technological University,Career fair next month.,2024-02-16,350,125,user_46442,neutral
Lawrence Technological University,Capstone projects are very practical.,2024-05-19,485,123,user_29878,positive
Lawrence Technological University,Limited campus events this semester.,2024-12-11,294,230,user_59938,negative
Lawrence Technological University,Limited campus events this semester.,2024-08-23,243,194,user_77640,negative
Lawrence Technological University,Small classes make learning personal.,2024-01-13,292,35,user_36248,positive
Lawrence Technological University,Professors give strong career guidance.,2024-09-01,456,125,user_45095,positive
Lawrence Technological University,Capstone projects are very practical.,2024-09-29,491,21,user_40766,positive
Lawrence Technological University,Some classrooms need renovation.,2024-03-26,144,255,user_10632,negative
Lawrence Technological University,Industry networking events are valuable.,2024-10-02,406,99,user_11813,positive
Lawrence Technological University,Semester calendar released.,2024-09-13,384,115,user_69291,neutral
Lawrence Technological University,Capstone projects are very practical.,2024-11-08,460,126,user_77201,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-01-24,682,113,user_35739,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-09-18,270,112,user_19141,negative
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-08-04,386,46,user_68586,positive
Lawrence Technological University,Career fair next month.,2024-12-06,235,137,user_50830,neutral
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-01-02,614,63,user_92885,positive
Lawrence Technological University,Small classes make learning personal.,2024-07-04,326,98,user_39407,positive
Lawrence Technological University,Professors give strong career guidance.,2024-02-19,322,133,user_24585,positive
Lawrence Technological University,Small classes make learning personal.,2024-08-14,412,62,user_31201,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-07-14,211,79,user_43946,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-02-29,144,229,user_38640,negative
Lawrence Technological University,Industry networking events are valuable.,2024-10-04,334,95,user_96938,positive
Lawrence Technological University,Some classrooms need renovation.,2024-10-11,265,204,user_37475,negative
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-08-26,630,99,user_83053,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-10-24,449,84,user_12584,positive
Lawrence Technological University,Industry networking events are valuable.,2024-08-09,393,67,user_60001,positive
Lawrence Technological University,Some classrooms need renovation.,2024-01-15,90,146,user_25678,negative
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-08-22,302,141,user_95697,positive
Lawrence Technological University,Administrative delays in registration.,2024-01-08,299,209,user_21840,negative
Lawrence Technological University,Career fair next month.,2024-03-19,340,101,user_52527,neutral
Lawrence Technological University,Career fair next month.,2024-06-20,233,57,user_61510,neutral
Lawrence Technological University,Career fair next month.,2024-03-11,102,38,user_12118,neutral
